file_id,file_name,run_metadata_id,protocol,study_name,pdc_study_id,pdc_study_version,study_id,project_name,data_category,file_type,access,file_size_(in_bytes),md5sum,downloadable,file_download_link
00373428-454b-43fd-8b80-13b6741f573c,FN22_N135T136_180min_10ug_C1_081713.mzML.gz,NCC_N135T136_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,341357249,3ff31b7bce432d61366c70c5a05b94ce,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN22_N135T136_180min_10ug_C1_081713.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMjJfTjEzNVQxMzZfMTgwbWluXzEwdWdfQzFfMDgxNzEzLm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eLLP8jwABEiBsraMphJ6WeTb0oOSye7AN2vd2FMIIsweDKCyeQA2ehyCK7d6ta3Lvc-onSsXi-DDHIXFXn0Jp-Q-Q~H5wRvzfkF9AOhOQY8C0IfCduVYzDPUcEvfAaA3ckvaoj2Jr9i6l13qWftt~d8xKQbtshWAPaIuteq-Er-oQeMIOTDEYYzJCqbQbTG4QQQHFO6~O95G0EuO6FyfeHUyb5YDfLQtEtZkkclIhhD0FKK0C6V9vbX6KdvWq-L8ICViuxAfAbVkvxRhAq8-u0yLxMZYBJEVVQ-1zvFbcuozNtmraYjNFRyJymRXTwOJqlRLQPoCUSvuPSNejQc09A__
0127df68-5ce3-413c-9f23-2de262ef0e5b,FN21_N169T170_180min_10ug_C1_112913.mzML.gz,NCC_N169T170_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,352193753,3d72f6cde4b685d0bdc92486da1e852e,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN21_N169T170_180min_10ug_C1_112913.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMjFfTjE2OVQxNzBfMTgwbWluXzEwdWdfQzFfMTEyOTEzLm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NA0jvlY6BzxwU-VktcvNdDfYXNQ3aeNa2qzMRb9h3mv4yGR2RePOr2GVY4bgJiLkvlLPetgH5KHupZNF9iaWqZ2f5IP0BVLh367lck8pdf4htBW-GDNdQEXGdsJMYx-NAUW09K4kA1~E0VIxzWzMJKaI0df03vAAuX0kUg-B9U-VXFBLTbQhyXP0fNJ00kSWw7eLtRRxSwi~124~uCNj5~PNdlqkM5gHPyi2vzk2eshZa1t17sBSLCwJsTw~O7~w2H3mnpFwT7RtblsZjWTJMzNbhhj45s5FCKKnxQYircuxn15tqdHdlckCqrLkKrHjO8fukUrjjjYisqrpsSfAMg__
013b559f-b489-4bc8-af73-f5de085321ab,FN19_N267T272_180min_10ug_C1_111014.mzML.gz,NCC_N267T272_Proteome_KU_20161115,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,337276622,5434d00e870ba066818bc75e672107e3,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN19_N267T272_180min_10ug_C1_111014.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMTlfTjI2N1QyNzJfMTgwbWluXzEwdWdfQzFfMTExMDE0Lm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=fd4Pt155H1nlD9tYjuAypRrlq5e4~0uKZ3kxV5npY5wTmh0cka8CttRzIq5fLr36PbqpVelO9cSwT~ZvqFV2zQn6dtnTQsmOqHvKfSjELjccERMQ5XL2jjA3XxBApMqIgVYkHMcYy0x8Dky-WtclBF6v0ZsqP~NG8K0UK3Oz1rZi-XPYPaMXy7em95d73a~00xwp7XkhGf4Rv~hucgdHZAFP3wk9FJhrmERsWV8gJ~RmgSnQbTZOn~yoUi-hQS0m75e1~8Lj4wDx5RKbVX36hADf5lO~8uZEPjx2ab7FSC-nZAEYjKWvBt5Dat8oh544EtQjRf4jp-uQMHKmHxFoGA__
013ee5ea-3b11-4c3a-9114-b3cc1a6307ca,FN09_N39T40_180min_10ug_C1_031913.mzML.gz,NCC_N39T40_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,380319056,5257e6c3dcba081fc2f0caba7c289fa7,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN09_N39T40_180min_10ug_C1_031913.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDlfTjM5VDQwXzE4MG1pbl8xMHVnX0MxXzAzMTkxMy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU5MDYwMjk3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FthdJ5pf5X2Kq22Sj7cVv46Yx4CJQbqbfiyaeMGP0j82EMcxDlPcg070E2dKnIN8dkdN3XMmYsXm90CnDretofl3kIy4g3vbESXMrR9ucoyFrBMcZ1ve9qZxgdNkjp4p0ry7im9tolu1dVUFqQGIkGiisC4QjncxeiwvYanl~gdAU2vUMN6vFavXnoMRFkFCoUFXZf9E0dZBlhIDHO75C1u1DHY5zrHn2swqo68WqmVOdxT0ass53SXpZ9SJUX1f4m1-~v9A4q~V77sO8Bv9kpe-vn2VWckH2sceu29oB1V6NaQoS-xEO4KIYKkMRB-jdmRQItm0sWqMgPjGu-Supg__
0150a743-ee2b-46df-8605-90ecedc81c4b,FN03_N53T54_180min_10ug_C2_030613.mzML.gz,NCC_N53T54_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,319741676,a6b5f9caa6b6dac90e499f25b6382f97,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN03_N53T54_180min_10ug_C2_030613.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDNfTjUzVDU0XzE4MG1pbl8xMHVnX0MyXzAzMDYxMy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU5MDYwMjk3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ym86FPEmd35m13h69tJqpn0nr-U5gRAaSWF2SCIhDbm5B4lYqahTRBtyrMJqdjbPysfa8lJC4FO0srUBvPTzCinWsMOp4WVcS9Veuc21mDYitsUWOFdfNgZMsZAzBAUK-npePxss-bz491KI09-Bl5Mibd7mxx3nhTI6nAMgw0q61Qu211dNC-lIrffbar96rNJ7WVYsMJvWXSvGQX4dEYtPK9p3GT97RwtHuh5YEFRbo9SrnR1zG2~b9rOaRNpxuKXX0ZIQh38b7mafxiyQWwaqSQiRm~9B2~VYIhmk3i33WyRcVZOszEbVyAV6I-I7buNN0eqjZZ2NDWcqRglebQ__
01683352-5dc9-4d1a-82ec-c00858229e95,FN21_N13T236_180min_10ug_C1_021115.mzML.gz,NCC_N13T236_Proteome_KU_20161115,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,278795163,0458b55170e9b30ee7e39e6296840ad8,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN21_N13T236_180min_10ug_C1_021115.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMjFfTjEzVDIzNl8xODBtaW5fMTB1Z19DMV8wMjExMTUubXpNTC5neiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1OTA2MDI5N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TRc7YEsTnkBiewjr1m0AmbdFCoxAbDG3T74RsM~ymHdJ590a39D67-hxGaXGqJFqe5T5i3nWD7eCrD64UOebI109S8xWyHb9nMLABpNpypvKIJhT3NgbOS03~pQe2OHsh7VgUCBVxt3kBrTETAodtbZaQPLO~8-CdpDMyiHDAI7AbK4r5~6HAYqEEtuwL8sQ8wr1cq0MjjwmU-IlTm3JJ4erITEb4DDaRHtmUP2QEWGuG121Bp4JFMi20-bI8MYV5lkrD93XbJso-GGRGEGAyDPHG8XPQSuEUdTU2~~2qRNnpnxDT1M7myZFQmhNOC3REA7peyLZKjlYjfmYLfTe0Q__
01bb97a1-7ef3-42db-b260-a0c39d4245c5,FN06_N265T270_180min_10ug_C2_021515.mzML.gz,NCC_N265T270_Proteome_KU_20161115,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,252394792,0a83122d2b641f842ee490372fbe3ab8,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN06_N265T270_180min_10ug_C2_021515.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDZfTjI2NVQyNzBfMTgwbWluXzEwdWdfQzJfMDIxNTE1Lm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZDQLYVaYdEdWwZcHRog0mCvW~ZbKj1bz5QZOoJeFawBV2RV2sSrztK87imjHYD-BmdSEflbPBCpp5yDdBxsJJIZeVZT-07ou~d2T3KkLubM3gMDK0hoUDEsoTfJyXQhxFHdYz4UEXCveNqy7w6X8fHVDwA4twwxcIU2Za9~K~vRSvSdr~DVbRy7jCclj51Nbb0V~j8xp6TlNNuCeiBZliAPabV4DrV4CJ3QY4FmkpqzIx68oG5eOmGF8AfdbCOGZ2ims0DdEEfMkVar0cGnuut2xGXWeKXbDc7nEADw2dzO8NnZoEVcTXQk8kinmok1McFNBR3hyHceVFKZfSZThWA__
01be038d-f28b-48a9-acfd-700dddfd311d,FN05_N147T148_180min_10ug_C1_091613.mzML.gz,NCC_N147T148_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,272287168,de6d3f0b89cb0a63ccfb704716581b48,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN05_N147T148_180min_10ug_C1_091613.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDVfTjE0N1QxNDhfMTgwbWluXzEwdWdfQzFfMDkxNjEzLm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LcqeJloUqrsS9mhi5iYtSNIY8xkKlhHbshLxqQU6nuat8mgdY-LEsR-09YpKZ-gS5sFDlDCZLC~Wb6kWCCwE0bbfit61sGGCH9tDdywBoekqmlxqbzkUEqrEsTWon-d8X0UuQ3aded0RV5PuT8M5PkD40opicjru7zVqdJY4Md0DvSI0~9kUHvBxM3iS1PRSgnBg8YWohikbx~Xa5tz2y~aDIinleGzIazqog-Fw1I1~4ZcR-NdAtvB9cDKFxyv5vpCu8n373x-~p0oqqZuYHHvsKapQYRnrS9R5HBXd4Utl9t-q0L9c0sajq~J6fcuYeTx4M6LqoTsW9Z5yvCkXmQ__
01d30296-d875-42ac-9a8a-be53d27e7e32,FN23_N53T54_180min_10ug_C2_030613.mzML.gz,NCC_N53T54_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,315390093,7457563fc19ea6d39fb6933c17ddba01,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN23_N53T54_180min_10ug_C2_030613.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMjNfTjUzVDU0XzE4MG1pbl8xMHVnX0MyXzAzMDYxMy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU5MDYwMjk3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=B5TRLBDCiWk0std3uywiO-~7oYIiNSREfyCa8ej6jfZOHetVrYfITMzdYSGo13OQYOqKMExz8UxXkemqMCjZfgElr5L2Nt2QeG2K7ZfpAu1VBBkV6Cl05YD3KiTxPDAdSFFHeDDbHaDu7KVsCPr~NbJS2fxm6p0tg1wyx7CsfEUoSjqe5lmDwgXFsuvgeKoDcDmdyhVhlsXfBHUpmBScUaOvQ-MdSmazb20CkY73YXKw9oeCp-IbWDMJJoEaPqkqIBftjX6SVNjLUYWzvNVcuenNv5G9Qe3MeEE1ixo7FsJBWVT2JHsyX~9Tnl~KMZYFGPigURkSgCjj3wLrVVI0LA__
01e79b13-12c4-4845-899b-b6c14a96dfc8,FN16_N87T88_180min_10ug_C2_040113.mzML.gz,NCC_N87T88_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,334049502,3bfb5e61db96dad977c2bdc16903feba,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN16_N87T88_180min_10ug_C2_040113.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMTZfTjg3VDg4XzE4MG1pbl8xMHVnX0MyXzA0MDExMy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU5MDYwMjk3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Fgf2v8DPk5bnx9E08PVFuqI-AEMefr2U9GtEhK0cw1rXMG040QALynOA2i~wnMdlVQ2m6pu8z6WuJY3h6s5A16MAWqhmERpv1P1wugDGoPJV33KjQ6jhYSaxgkeI9ZYVWwyqNATdSJyrIATFDqcN~05vtgb776ATY3PR7SBRv1fMVs4Tu6VmUfirIgKvFFDu~HNecq-gv7ZoKyGPvScd-1Sx6RpbS4bWkJ~1q7COKpLpqH-EXFWP~~vKS2WxlrOLUzgFcR7uChWxWFig1YuN6ud~UFOxLVhxrh0155ktvGQlhainwIJ~u1ONxtLGPEOE2qP3wyXURUY4XOmpEm5s9Q__
02075738-f293-4dc3-ba43-06d144e99719,FN07_N13T236_180min_10ug_C2_021115.mzML.gz,NCC_N13T236_Proteome_KU_20161115,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,286721079,0d3ef54348a98edc200d2cbd4e8ab95c,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN07_N13T236_180min_10ug_C2_021115.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDdfTjEzVDIzNl8xODBtaW5fMTB1Z19DMl8wMjExMTUubXpNTC5neiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1OTA2MDI5N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MlxA2lz-B9l7ZBF79n2lvXAugS9waGGKetnQ5d~OXoaJvRRxkDI-UcfjL2NiSp2AXflca1Ff~7Tr5h9YPchBBN0XtYAFV6b-zK5DhX~QPK3eksj1e5Ak-TclPsr9B7NjiYgylH-ATYm0zkzvLMGd6hZuO9x4wTsPbEOw2Y8nb0VtEeyISvnagVmiWFWGfWWG6rxBhk87M78gy~MWMhFBG86bHW3BbrnMWs1YupYw8hy-rWLvFe2NAMrwQ3H7wdMsUTH--DQNQVLkJMzL74WfKcl~jblJYgPyF18lF5RDXHDRbFM~RxAAjqUUhHOCQLGnKOMEhMKBHlMEFDpDC1hmyA__
0292fd13-29db-4615-9130-a32fd1ed193c,FN09_N211T212_180min_10ug_C1_042514.mzML.gz,NCC_N211T212_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,258763597,e97e1886161b63fced567130c1aa686b,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN09_N211T212_180min_10ug_C1_042514.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDlfTjIxMVQyMTJfMTgwbWluXzEwdWdfQzFfMDQyNTE0Lm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Y-0Fitw2239c7E240fg54PMZlE0zbMbxsdCfNkf-xsnCNN5dqG4BxNO74-ndiqlj7AZ0XzlQQFBof~ceCKYVR48ZskS4JzxY70rlhX8Z1~hdsBAS0m7BAqdafvHRowL2WUxPB4Q2LVwWEPBtmm3K0Ah52qgDczsN53ZnxAx0AzBYV3k~dZhkivou9-1uEfMW4TaCWL5~kJX4Zp1UteuEpyCXNLIYjwZBJtn5ZIj7VAmWBWTKDvju0SQqYTSnUueJ5py6UWUUI3-6PKgFLFNyHHYDX63xrRj3bKsNygylhbPDl2GULSSXkSCV9FgPxOvnhf8SASBm9zCQOJ0G0sWlMw__
02a4ce60-56a8-4f55-8ebc-ce480c0f8a92,FN06_N203T218_180min_10ug_C1_091314.mzML.gz,NCC_N203T218_Proteome_KU_20161115,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,373688884,1edf795b123b6c2b33281d7b7995e4b7,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN06_N203T218_180min_10ug_C1_091314.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDZfTjIwM1QyMThfMTgwbWluXzEwdWdfQzFfMDkxMzE0Lm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UKX3b8wBcNbrfotL6~X77HR0GK3ifudxVkLmIe2QYG4QyxzD5BGPIRUTfaSp3X1I7oUhW4oZno7~fFF-eSVb9mZxm10--L-O5IZfszCnCW4r97KZ2fPBQKKX1fF57EBXQ1L0akWHHX9NEH9VFwX1GQSbI8fFRm7D7~yqGnrPr1hHHCdiRZCPApwwcIwT~4DAjKxuMpjtuUFqsU0XW5veCdPR3XoDi886VPIwXfBKfc6sOP5RgV~IlORRjR6dLqGvn5RT8ZhrB6V5bGDAz2Wiq9NDuOGSloWfsgxnG7SamX-YNzGXhCTmtj-UqHKVO8N0KK2zeuL7-~Yn6TNzU2ODtA__
02c7788a-e0b2-4f64-a719-aa6fcf33c78d,FN11_N139T140_180min_10ug_C1_090213.mzML.gz,NCC_N139T140_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,362087102,0cd08a8c0503e15fed808c6b8d0800a9,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN11_N139T140_180min_10ug_C1_090213.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMTFfTjEzOVQxNDBfMTgwbWluXzEwdWdfQzFfMDkwMjEzLm16TUwuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NTkwNjAyOTd9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=S6KKyN0TTRgHm0lucOyHk~7pZQhsZ9KsP49edRxHXvEs2v28q~TXL3Tvus8nGmBmtwcYIspibRG8aZdkqPLQn3AcqxqSYmuG0BPoS4~RbrM2jj6mObBvpWAcf-sftkKDL9fu3naU29SOtcPvoCJdlAZ-y4O4Ud9AoEvUPyKDavCaAjm4ZS9Au51pTHWjC-qA7HOlmZf~3zjGn8gRHU79FpckrIKXILdYQprqRjF6Y-cb0nB1sxS~XA1V12ZnhXO2PGSOJcO8UzVcsyXbWU0l3MKSx-8eLvDfKnTHERndKrxvs4-5Fe8J0Rh~bin6aTJ6Kebzr-0MKE2ttdNzi5PNag__
034e5271-9a2d-41c1-ad79-4efb3a4c7459,FN02_N91T92_180min_10ug_C1_011514.mzML.gz,NCC_N91T92_Proteome_KU_20150109,PGRC-SOP-KU_ Proteome,Proteogenomics of Gastric Cancer - Proteome,PDC000214,1,e386beb5-693a-11ea-b1fd-0aad30af8a83,Human Early-Onset Gastric Cancer - Korea University,Processed Mass Spectra,Open Standard,Open,330917974,9021db9ee26a8ed6f7eaa1e5f49674c0,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/studies/214/mzml/FN02_N91T92_180min_10ug_C1_011514.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzIxNC9tem1sL0ZOMDJfTjkxVDkyXzE4MG1pbl8xMHVnX0MxXzAxMTUxNC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU5MDYwMjk3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=S9cMQrraeguQcDgaYAOEB2ZagT7BbPcaICnHINDewT~CaEGzeA9tHx-HeXaF7pG6hISllAlS5YtdLML8Zuvbp49CkyHy2JawNeM~vNgd2bZC2Nsdl~yyvCztqtISHZ9xiJxdMpelGaZSDQDQQprEEOIooKm0FOOWsOet85o4YhLrk4rFI1QAD1~lYrsbCvdCRhOvQaOOAygzFHGV4MGUtocGZ06YTXNDTnMmafR-PDvlImD3bUEQpFL1RzynX4l4QlaQ3vPR2AIl3kpIa-iEVm943wTHtVWFkJrV4EO9Dp6eGZPaPJyLzUAuCKIW1ZM5DaHaeSl8A42z8-VDkcEVxg__
